rgb,depth,mask,type,physical_id,placement_id,frame,occupancy,t,area_mm2,length_mm,width_mm,elongation,max_height_mm,mean_height_mm,p90_height_mm,height_std_mm,volume_mm3,invalid_depth_frac,source_split,source_file
images\1671098029191.jpg,,masks\1671098029191.png,glove_pair_nitrile,1671098029191,1671098029191,0,ONE,,11157.8125,157.2619,113.269,1.3884,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671098029191.jpeg
images\1671100316886.jpg,,masks\1671100316886.png,urine_bag,1671100316886,1671100316886,0,ONE,,6293.5625,137.25,103.25,1.3293,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100316886.jpeg
images\1671098926887.jpg,,masks\1671098926887.png,glove_single_latex,1671098926887,1671098926887,0,ONE,,1393.0625,90.7808,48.236,1.882,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671098926887.jpeg
images\1671115565807.jpg,,masks\1671115565807.png,medical_glasses,1671115565807,1671115565807,0,ONE,,1049.5625,60.25,23.5,2.5638,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115565807.jpeg
images\1671104205735.jpg,,masks\1671104205735.png,medical_cap,1671104205735,1671104205735,0,ONE,,9373.125,128.75,117.25,1.0981,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104205735.jpeg
images\1671100626758.jpg,,masks\1671100626758.png,urine_bag,1671100626758,1671100626758,0,ONE,,3883.0625,98.7204,84.5915,1.167,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100626758.jpeg
images\1671115830487.jpg,,masks\1671115830487.png,medical_glasses,1671115830487,1671115830487,0,ONE,,1052.8125,55.25,46.25,1.1946,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115830487.jpeg
images\1671037805282.jpg,,masks\1671037805282.png,glove_pair_surgery,1671037805282,1671037805282,0,ONE,,4615.5625,130.2944,50.3505,2.5877,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037805282.jpeg
images\1671098159929.jpg,,masks\1671098159929.png,glove_pair_nitrile,1671098159929,1671098159929,0,ONE,,18340.875,149.75,129.0,1.1609,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671098159929.jpeg
images\1671114915216.jpg,,masks\1671114915216.png,shoe_cover_pair,1671114915216,1671114915216,0,ONE,,13349.75,134.0,132.5,1.0113,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671114915216.jpeg
images\1671114177976.jpg,,masks\1671114177976.png,shoe_cover_single,1671114177976,1671114177976,0,ONE,,9213.625,140.1845,89.1791,1.5719,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671114177976.jpeg
images\1671102937733.jpg,,masks\1671102937733.png,test_tube,1671102937733,1671102937733,0,ONE,,1158.375,60.5,35.5,1.7042,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102937733.jpeg
images\1671187848880.jpg,,masks\1671187848880.png,gauze,1671187848880,1671187848880,0,ONE,,4386.8125,120.0,75.75,1.5842,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187848880.jpeg
images\1671097469950.jpg,,masks\1671097469950.png,glove_single_nitrile,1671097469950,1671097469950,0,ONE,,10842.5,139.75,118.5,1.1793,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097469950.jpeg
images\1671187661043.jpg,,masks\1671187661043.png,gauze,1671187661043,1671187661043,0,ONE,,4723.8125,135.7965,77.6731,1.7483,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187661043.jpeg
images\1671099321837.jpg,,masks\1671099321837.png,glove_pair_latex,1671099321837,1671099321837,0,ONE,,2941.0,103.75,62.25,1.6667,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099321837.jpeg
images\1671115844229.jpg,,masks\1671115844229.png,medical_glasses,1671115844229,1671115844229,0,ONE,,1055.375,65.75,58.5,1.1239,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115844229.jpeg
images\1671099773386.jpg,,masks\1671099773386.png,glove_pair_latex,1671099773386,1671099773386,0,ONE,,2311.875,164.5439,64.8567,2.537,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099773386.jpeg
images\1671104070159.jpg,,masks\1671104070159.png,medical_cap,1671104070159,1671104070159,0,ONE,,7613.75,126.5076,84.6872,1.4938,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104070159.jpeg
images\1671097299388.jpg,,masks\1671097299388.png,glove_single_nitrile,1671097299388,1671097299388,0,ONE,,12154.3125,132.2398,121.3511,1.0897,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097299388.jpeg
images\1671037788206.jpg,,masks\1671037788206.png,glove_pair_surgery,1671037788206,1671037788206,0,ONE,,12530.5625,140.8889,132.1548,1.0661,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037788206.jpeg
images\1671115235959.jpg,,masks\1671115235959.png,shoe_cover_pair,1671115235959,1671115235959,0,ONE,,13358.5625,139.25,139.0,1.0018,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671115235959.jpeg
images\1671102973520.jpg,,masks\1671102973520.png,test_tube,1671102973520,1671102973520,0,ONE,,650.4375,48.4166,19.6364,2.4657,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102973520.jpeg
images\1671036583295.jpg,,masks\1671036583295.png,glove_single_surgery,1671036583295,1671036583295,0,ONE,,6416.875,139.5,85.5,1.6316,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671036583295.jpeg
images\1671036970480.jpg,,masks\1671036970480.png,glove_single_surgery,1671036970480,1671036970480,0,ONE,,8509.125,128.3759,111.8173,1.1481,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671036970480.jpeg
images\1671097687435.jpg,,masks\1671097687435.png,glove_pair_nitrile,1671097687435,1671097687435,0,ONE,,17764.25,149.75,120.5,1.2427,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671097687435.jpeg
images\1671100161835.jpg,,masks\1671100161835.png,urine_bag,1671100161835,1671100161835,0,ONE,,1640.5,137.25,43.75,3.1371,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100161835.jpeg
images\1671037121496.jpg,,masks\1671037121496.png,glove_single_surgery,1671037121496,1671037121496,0,ONE,,4424.5,130.2848,59.2346,2.1995,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671037121496.jpeg
images\1671099592921.jpg,,masks\1671099592921.png,glove_pair_latex,1671099592921,1671099592921,0,ONE,,1119.1875,63.2245,41.3986,1.5272,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099592921.jpeg
images\1671104012627.jpg,,masks\1671104012627.png,medical_cap,1671104012627,1671104012627,0,ONE,,11098.75,147.5,104.0,1.4183,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104012627.jpeg
images\1671113538691.jpg,,masks\1671113538691.png,shoe_cover_single,1671113538691,1671113538691,0,ONE,,9959.4375,139.25,102.75,1.3552,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671113538691.jpeg
images\1671114180946.jpg,,masks\1671114180946.png,shoe_cover_single,1671114180946,1671114180946,0,ONE,,8488.9375,135.0583,85.8925,1.5724,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671114180946.jpeg
images\1671103147117.jpg,,masks\1671103147117.png,test_tube,1671103147117,1671103147117,0,ONE,,605.9375,46.25,19.75,2.3418,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671103147117.jpeg
images\1671097234986.jpg,,masks\1671097234986.png,glove_single_nitrile,1671097234986,1671097234986,0,ONE,,16831.0,149.75,131.5,1.1388,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097234986.jpeg
images\1671115896457.jpg,,masks\1671115896457.png,medical_glasses,1671115896457,1671115896457,0,ONE,,895.8125,54.0,22.0,2.4545,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115896457.jpeg
images\1671115670400.jpg,,masks\1671115670400.png,medical_glasses,1671115670400,1671115670400,0,ONE,,1461.375,92.5,54.5,1.6972,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115670400.jpeg
images\1671099362159.jpg,,masks\1671099362159.png,glove_pair_latex,1671099362159,1671099362159,0,ONE,,2515.3125,90.75,63.0,1.4405,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099362159.jpeg
images\1671113498035.jpg,,masks\1671113498035.png,shoe_cover_single,1671113498035,1671113498035,0,ONE,,9418.5,119.0813,106.7558,1.1155,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671113498035.jpeg
images\1671099706516.jpg,,masks\1671099706516.png,glove_pair_latex,1671099706516,1671099706516,0,ONE,,3654.375,97.0,71.0,1.3662,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099706516.jpeg
images\1671097991071.jpg,,masks\1671097991071.png,glove_pair_nitrile,1671097991071,1671097991071,0,ONE,,16509.875,149.75,141.5,1.0583,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671097991071.jpeg
images\1671037018772.jpg,,masks\1671037018772.png,glove_single_surgery,1671037018772,1671037018772,0,ONE,,8754.0625,141.5,89.0,1.5899,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671037018772.jpeg
images\1671098984417.jpg,,masks\1671098984417.png,glove_single_latex,1671098984417,1671098984417,0,ONE,,1211.3125,54.9638,45.3689,1.2115,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671098984417.jpeg
images\1671036939561.jpg,,masks\1671036939561.png,glove_single_surgery,1671036939561,1671036939561,0,ONE,,10457.1875,126.2658,119.0248,1.0608,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671036939561.jpeg
images\1671098049335.jpg,,masks\1671098049335.png,glove_pair_nitrile,1671098049335,1671098049335,0,ONE,,8886.375,139.25,92.25,1.5095,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671098049335.jpeg
images\1671102964748.jpg,,masks\1671102964748.png,test_tube,1671102964748,1671102964748,0,ONE,,617.875,45.0,19.5,2.3077,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102964748.jpeg
images\1671099788729.jpg,,masks\1671099788729.png,glove_pair_latex,1671099788729,1671099788729,0,ONE,,2633.5625,99.6332,51.0011,1.9536,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099788729.jpeg
images\1671115183397.jpg,,masks\1671115183397.png,shoe_cover_pair,1671115183397,1671115183397,0,ONE,,14131.125,149.75,123.0,1.2175,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671115183397.jpeg
images\1671096987650.jpg,,masks\1671096987650.png,glove_single_nitrile,1671096987650,1671096987650,0,ONE,,8486.875,147.4263,95.276,1.5474,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671096987650.jpeg
images\1671098197118.jpg,,masks\1671098197118.png,glove_pair_nitrile,1671098197118,1671098197118,0,ONE,,10940.4375,131.9962,117.3157,1.1251,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671098197118.jpeg
images\1671114745489.jpg,,masks\1671114745489.png,shoe_cover_single,1671114745489,1671114745489,0,ONE,,9348.8125,135.4672,103.5984,1.3076,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671114745489.jpeg
images\1671115326911.jpg,,masks\1671115326911.png,shoe_cover_pair,1671115326911,1671115326911,0,ONE,,9060.0,142.25,107.0,1.3294,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671115326911.jpeg
images\1671037667804.jpg,,masks\1671037667804.png,glove_pair_surgery,1671037667804,1671037667804,0,ONE,,7824.75,139.5,82.0,1.7012,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037667804.jpeg
images\1671115841262.jpg,,masks\1671115841262.png,medical_glasses,1671115841262,1671115841262,0,ONE,,1388.5625,80.5319,55.7613,1.4442,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115841262.jpeg
images\1671099601592.jpg,,masks\1671099601592.png,glove_pair_latex,1671099601592,1671099601592,0,ONE,,3330.875,102.75,66.0,1.5568,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099601592.jpeg
images\1671187598275.jpg,,masks\1671187598275.png,gauze,1671187598275,1671187598275,0,ONE,,4484.0,123.0,80.25,1.5327,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187598275.jpeg
images\1671115127199.jpg,,masks\1671115127199.png,shoe_cover_pair,1671115127199,1671115127199,0,ONE,,14461.25,149.75,135.25,1.1072,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671115127199.jpeg
images\1671099488895.jpg,,masks\1671099488895.png,glove_pair_latex,1671099488895,1671099488895,0,ONE,,982.3125,59.4979,36.1492,1.6459,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099488895.jpeg
images\1671036945731.jpg,,masks\1671036945731.png,glove_single_surgery,1671036945731,1671036945731,0,ONE,,10941.5625,139.5,139.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671036945731.jpeg
images\1671114867990.jpg,,masks\1671114867990.png,shoe_cover_pair,1671114867990,1671114867990,0,ONE,,11848.75,139.0,129.0,1.0775,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671114867990.jpeg
images\1671097758875.jpg,,masks\1671097758875.png,glove_pair_nitrile,1671097758875,1671097758875,0,ONE,,18839.75,149.75,130.5,1.1475,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671097758875.jpeg
images\1671187883499.jpg,,masks\1671187883499.png,gauze,1671187883499,1671187883499,0,ONE,,3688.9375,113.75,84.25,1.3501,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187883499.jpeg
images\1671115571078.jpg,,masks\1671115571078.png,medical_glasses,1671115571078,1671115571078,0,ONE,,1154.3125,48.0111,37.9768,1.2642,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115571078.jpeg
images\1671036963276.jpg,,masks\1671036963276.png,glove_single_surgery,1671036963276,1671036963276,0,ONE,,10177.5,139.5,110.5,1.2624,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671036963276.jpeg
images\1671113946048.jpg,,masks\1671113946048.png,shoe_cover_single,1671113946048,1671113946048,0,ONE,,10039.0,156.9573,94.312,1.6642,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671113946048.jpeg
images\1671114216298.jpg,,masks\1671114216298.png,shoe_cover_single,1671114216298,1671114216298,0,ONE,,8612.1875,119.8773,104.0235,1.1524,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671114216298.jpeg
images\1671100298312.jpg,,masks\1671100298312.png,urine_bag,1671100298312,1671100298312,0,ONE,,6027.4375,135.6713,106.4955,1.274,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100298312.jpeg
images\1671115589655.jpg,,masks\1671115589655.png,medical_glasses,1671115589655,1671115589655,0,ONE,,1903.6875,69.75,43.0,1.6221,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115589655.jpeg
images\1671104182422.jpg,,masks\1671104182422.png,medical_cap,1671104182422,1671104182422,0,ONE,,8705.25,129.1044,101.741,1.269,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104182422.jpeg
images\1671113502671.jpg,,masks\1671113502671.png,shoe_cover_single,1671113502671,1671113502671,0,ONE,,11205.5,144.2587,114.432,1.2607,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671113502671.jpeg
images\1671114479976.jpg,,masks\1671114479976.png,shoe_cover_single,1671114479976,1671114479976,0,ONE,,7428.6875,133.0,84.5,1.574,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671114479976.jpeg
images\1671104057252.jpg,,masks\1671104057252.png,medical_cap,1671104057252,1671104057252,0,ONE,,10888.625,138.7675,109.1804,1.271,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104057252.jpeg
images\1671037887896.jpg,,masks\1671037887896.png,glove_pair_surgery,1671037887896,1671037887896,0,ONE,,9991.5625,141.25,113.75,1.2418,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037887896.jpeg
images\1671098566589.jpg,,masks\1671098566589.png,glove_single_latex,1671098566589,1671098566589,0,ONE,,2386.9375,88.5,56.75,1.5595,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671098566589.jpeg
images\1671187594073.jpg,,masks\1671187594073.png,gauze,1671187594073,1671187594073,0,ONE,,5245.125,125.75,70.0,1.7964,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187594073.jpeg
images\1671102989528.jpg,,masks\1671102989528.png,test_tube,1671102989528,1671102989528,0,ONE,,779.375,53.0,21.5,2.4651,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102989528.jpeg
images\1671102959479.jpg,,masks\1671102959479.png,test_tube,1671102959479,1671102959479,0,ONE,,747.0625,49.5,20.0,2.475,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102959479.jpeg
images\1671099613331.jpg,,masks\1671099613331.png,glove_pair_latex,1671099613331,1671099613331,0,ONE,,2201.3125,80.8881,56.1369,1.4409,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099613331.jpeg
images\1671099643047.jpg,,masks\1671099643047.png,glove_pair_latex,1671099643047,1671099643047,0,ONE,,1743.6875,58.5,58.25,1.0043,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099643047.jpeg
images\1671115169956.jpg,,masks\1671115169956.png,shoe_cover_pair,1671115169956,1671115169956,0,ONE,,7435.1875,133.9448,88.588,1.512,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671115169956.jpeg
images\1671104122789.jpg,,masks\1671104122789.png,medical_cap,1671104122789,1671104122789,0,ONE,,11188.5,146.4331,112.3248,1.3037,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104122789.jpeg
images\1671097327903.jpg,,masks\1671097327903.png,glove_single_nitrile,1671097327903,1671097327903,0,ONE,,15979.1875,149.75,110.75,1.3521,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097327903.jpeg
images\1671104099275.jpg,,masks\1671104099275.png,medical_cap,1671104099275,1671104099275,0,ONE,,7093.5,129.2393,71.6648,1.8034,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104099275.jpeg
images\1671036936128.jpg,,masks\1671036936128.png,glove_single_surgery,1671036936128,1671036936128,0,ONE,,6112.0,131.8136,65.1984,2.0217,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671036936128.jpeg
images\1671104219341.jpg,,masks\1671104219341.png,medical_cap,1671104219341,1671104219341,0,ONE,,7309.4375,124.7349,78.8985,1.581,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104219341.jpeg
images\1671100120179.jpg,,masks\1671100120179.png,urine_bag,1671100120179,1671100120179,0,ONE,,5374.125,138.75,93.0,1.4919,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100120179.jpeg
images\1671115761316.jpg,,masks\1671115761316.png,medical_glasses,1671115761316,1671115761316,0,ONE,,1475.9375,62.0,47.0,1.3191,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115761316.jpeg
images\1671115543295.jpg,,masks\1671115543295.png,medical_glasses,1671115543295,1671115543295,0,ONE,,1481.125,73.25,72.75,1.0069,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115543295.jpeg
images\1671099051723.jpg,,masks\1671099051723.png,glove_single_latex,1671099051723,1671099051723,0,ONE,,1597.125,60.0,56.0,1.0714,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671099051723.jpeg
images\1671036455425.jpg,,masks\1671036455425.png,glove_single_surgery,1671036455425,1671036455425,0,ONE,,7525.625,128.7506,84.2276,1.5286,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671036455425.jpeg
images\1671102991296.jpg,,masks\1671102991296.png,test_tube,1671102991296,1671102991296,0,ONE,,710.3125,50.25,18.0,2.7917,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102991296.jpeg
images\1671099301726.jpg,,masks\1671099301726.png,glove_pair_latex,1671099301726,1671099301726,0,ONE,,2675.5625,87.0608,56.4406,1.5425,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099301726.jpeg
images\1671096977811.jpg,,masks\1671096977811.png,glove_single_nitrile,1671096977811,1671096977811,0,ONE,,13701.75,149.75,116.25,1.2882,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671096977811.jpeg
images\1671113948686.jpg,,masks\1671113948686.png,shoe_cover_single,1671113948686,1671113948686,0,ONE,,8568.8125,144.25,101.75,1.4177,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671113948686.jpeg
images\1671098907308.jpg,,masks\1671098907308.png,glove_single_latex,1671098907308,1671098907308,0,ONE,,786.625,47.1583,34.9647,1.3487,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671098907308.jpeg
images\1671100483145.jpg,,masks\1671100483145.png,urine_bag,1671100483145,1671100483145,0,ONE,,6018.75,134.0,107.0,1.2523,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100483145.jpeg
images\1671100254485.jpg,,masks\1671100254485.png,urine_bag,1671100254485,1671100254485,0,ONE,,6690.8125,139.0,76.5,1.817,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100254485.jpeg
images\1671114859918.jpg,,masks\1671114859918.png,shoe_cover_pair,1671114859918,1671114859918,0,ONE,,10367.875,119.7737,110.2315,1.0866,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671114859918.jpeg
images\1671037739678.jpg,,masks\1671037739678.png,glove_pair_surgery,1671037739678,1671037739678,0,ONE,,9583.8125,139.5,115.5,1.2078,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037739678.jpeg
images\1671114447558.jpg,,masks\1671114447558.png,shoe_cover_single,1671114447558,1671114447558,0,ONE,,9517.75,122.494,118.6258,1.0326,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671114447558.jpeg
images\1671100535607.jpg,,masks\1671100535607.png,urine_bag,1671100535607,1671100535607,0,ONE,,5971.625,130.25,101.5,1.2833,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100535607.jpeg
images\1671114095565.jpg,,masks\1671114095565.png,shoe_cover_single,1671114095565,1671114095565,0,ONE,,5283.4375,138.2394,57.4524,2.4062,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671114095565.jpeg
images\1671115119461.jpg,,masks\1671115119461.png,shoe_cover_pair,1671115119461,1671115119461,0,ONE,,15393.375,144.0,142.0,1.0141,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671115119461.jpeg
images\1671037753519.jpg,,masks\1671037753519.png,glove_pair_surgery,1671037753519,1671037753519,0,ONE,,10730.125,138.5,122.5,1.1306,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037753519.jpeg
images\1671187633060.jpg,,masks\1671187633060.png,gauze,1671187633060,1671187633060,0,ONE,,2407.0,126.75,38.0,3.3355,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187633060.jpeg
images\1671104140300.jpg,,masks\1671104140300.png,medical_cap,1671104140300,1671104140300,0,ONE,,10367.5,128.5,122.25,1.0511,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104140300.jpeg
images\1671098289634.jpg,,masks\1671098289634.png,glove_pair_nitrile,1671098289634,1671098289634,0,ONE,,9808.375,148.4057,100.8788,1.4711,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671098289634.jpeg
images\1671115224487.jpg,,masks\1671115224487.png,shoe_cover_pair,1671115224487,1671115224487,0,ONE,,13173.8125,147.5,128.0,1.1523,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671115224487.jpeg
images\1671099806271.jpg,,masks\1671099806271.png,glove_pair_latex,1671099806271,1671099806271,0,ONE,,3300.5625,87.0,65.75,1.3232,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099806271.jpeg
images\1671097629170.jpg,,masks\1671097629170.png,glove_pair_nitrile,1671097629170,1671097629170,0,ONE,,11536.6875,139.9845,135.5617,1.0326,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671097629170.jpeg
images\1671104038209.jpg,,masks\1671104038209.png,medical_cap,1671104038209,1671104038209,0,ONE,,12264.5625,149.75,124.0,1.2077,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104038209.jpeg
images\1671100552816.jpg,,masks\1671100552816.png,urine_bag,1671100552816,1671100552816,0,ONE,,2640.4375,94.0619,83.323,1.1289,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100552816.jpeg
images\1671037090881.jpg,,masks\1671037090881.png,glove_single_surgery,1671037090881,1671037090881,0,ONE,,5029.1875,128.4312,58.3465,2.2012,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671037090881.jpeg
images\1671187770937.jpg,,masks\1671187770937.png,gauze,1671187770937,1671187770937,0,ONE,,637.4375,47.75,17.75,2.6901,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187770937.jpeg
images\1671099676399.jpg,,masks\1671099676399.png,glove_pair_latex,1671099676399,1671099676399,0,ONE,,745.5625,47.5,30.0,1.5833,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099676399.jpeg
images\1671187735250.jpg,,masks\1671187735250.png,gauze,1671187735250,1671187735250,0,ONE,,4310.3125,126.0,78.0,1.6154,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187735250.jpeg
images\1671103107661.jpg,,masks\1671103107661.png,test_tube,1671103107661,1671103107661,0,ONE,,875.5,48.75,36.25,1.3448,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671103107661.jpeg
images\1671100193052.jpg,,masks\1671100193052.png,urine_bag,1671100193052,1671100193052,0,ONE,,2305.0,89.8403,88.6146,1.0138,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100193052.jpeg
images\1671037078339.jpg,,masks\1671037078339.png,glove_single_surgery,1671037078339,1671037078339,0,ONE,,7420.0,129.5,113.5,1.141,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671037078339.jpeg
